,Time,r,theta,vx,vy
111,111,87.23315455389539,-0.4664730336738082,-9.38661351607531,-0.28906177842955616
112,112,87.51537167638021,-0.36215853113097196,-7.984393235109857,-0.9628882861179644
113,113,87.82034464887948,-0.8765447031308216,-9.970557547292655,-1.184318796093789
114,114,88.39972356536904,-0.3355017407385462,-8.836386937500095,0.056756514169017516
115,115,88.89311826263486,-0.4994699328279769,-8.727024506677116,-0.377937520841483
116,116,89.26127560846335,-0.5626884801742115,-10.25098033172908,1.4366992079969223
117,117,89.56161748770444,-0.6980233783569814,-11.548201385113547,-1.659392406102597
118,118,90.17984100220303,-0.7862785433226349,-8.956855645824763,-1.034792450439506
119,119,90.52094069111831,-0.8452245413062143,-10.045415473175598,-0.059759597131298026
120,120,91.27836908983464,-0.4981992952755534,-10.016374756632585,0.7099932991525362
121,121,91.56284387604313,-0.5068222354321072,-11.670516099609083,-1.2154451809900653
122,122,91.87065670165778,-1.037471953952179,-12.101267260705852,-1.7469054736619272
123,123,92.13196496350344,-0.5242683613714333,-12.359893185647273,-2.3318750146625433
124,124,92.5860034808768,-0.44696065894616077,-11.207083927220948,-3.0280352213941804
125,125,92.83040644085699,-0.3647729601228802,-11.685210566218444,-3.7056051107249135
126,126,93.26393630646231,-0.12320288052776768,-12.172423815108974,-4.596730976112525
127,127,93.42287842855323,-0.9246202211252378,-9.42423027147207,-5.7794306154133
128,128,93.59205711844439,-0.4943576066499009,-9.913428838859838,-4.981103259784146
129,129,93.83894302399881,-0.7781933510308505,-10.29398015473441,-5.853003784876688
130,130,93.89143382135612,-0.7394948802453709,-11.121039936151307,-7.409876654199375
131,131,93.83821587778357,-0.6254217577172521,-9.517294949828058,-7.461462026144177
132,132,93.78747292274403,-0.5031444077806895,-8.742437342444225,-9.140962184526414
133,133,93.71647714854994,-0.7089229304256597,-9.545558161294844,-9.697318177899518
134,134,93.69771737361009,-0.7995777479044239,-8.58002863162781,-10.534235385079274
135,135,93.44986873936443,-0.6473183956537676,-9.192167182034456,-10.768947384147053
136,136,93.3452089560125,-0.6552737151756782,-7.633280048353201,-9.948703760792132
137,137,92.96593356348338,-0.4681127833342531,-8.715806925393307,-13.858193259642606
138,138,92.64748555619731,-0.5499753900437832,-6.413926296551325,-12.876198901982974
139,139,92.13619232160775,-0.9243781218789958,-5.381398901354591,-12.629277604478776
140,140,91.45241297152552,-0.6497384154646321,-5.830784088380302,-12.191887966320348
141,141,90.92170225841241,-0.9769656057684456,-4.195044413426852,-15.205700147537014
142,142,90.38866977038403,-0.9964733652025821,-3.6157524907574254,-14.728939307934331
143,143,89.65107553089224,-0.7888425076814184,-2.035694917360251,-15.640357768126425
144,144,89.288176444414,-1.131686033959952,-2.073162795082447,-14.459763378896078
145,145,88.6916777600195,-0.8527260765260729,-1.3297728987724975,-15.761764644206467
146,146,88.02377596474018,-0.9980605945518559,-0.6437958451847998,-15.378946930950503
147,147,87.10343977690023,-0.7671845129166903,-0.036478653749245804,-14.36063816873812
148,148,86.42384585970348,-0.7186308728919735,0.5781273599918435,-16.538163572003583
149,149,85.75029225051267,-0.791663050980824,2.153804863452369,-16.434361563732455
150,150,84.46776445388262,-0.88759023651742,1.8180554705114074,-15.385159461473405
151,151,83.76669810131104,-1.2005407865495168,3.333112178223443,-15.551257852669316
152,152,83.09098278010397,-0.8092380466411223,2.265279132331057,-14.911950397885425
153,153,81.93907017507537,-0.31795635245354326,4.087295176913925,-14.69032019372077
154,154,80.96881004072931,-1.0827736604450364,2.9344021039433974,-16.398771107467454
155,155,79.8075495694861,-0.6881802111873753,3.119980125434252,-17.13080017099192
156,156,78.49092689168278,-0.8141952139690951,2.9199648232678794,-16.529579265083747
157,157,77.95569878143932,-1.0797318918026082,2.85197848019376,-16.97363082901383
158,158,76.88690741952752,-0.6930705503434152,1.935985274747157,-17.514754579335204
159,159,75.67629916739834,-0.8104465648299995,2.249704670995187,-18.39525136718543
160,160,74.4823708445859,-1.3201007653500885,1.6042802932802467,-18.820979495111292
161,161,73.36474337306021,-1.1083445098131934,1.4257859650992317,-17.28638486576964
162,162,72.81098707368767,-0.9021385696198747,1.9072263307583441,-18.615199335711882
163,163,71.68751481725681,-1.1220959996377369,0.756440306011417,-19.423783326951284
164,164,70.78614398383299,-1.0686330588239965,1.0922698047419572,-20.02160135258282
165,165,69.72852426612914,-1.4455556854065832,2.0058492362733,-19.40586145551568
166,166,68.89674852521621,-0.7399597637543845,1.2156847719708737,-19.778326626945894
167,167,68.05613580202242,-1.0182859568840792,2.1245487320559047,-20.03813001415375
168,168,67.27068033895443,-1.0890393103352531,0.013968290326045185,-18.45349186575925
169,169,66.19200097895326,-1.2680733819892063,0.2477136207920287,-19.915824553328246
170,170,65.4180791998419,-1.1131034850975507,1.2663666752172134,-19.742314721538293
171,171,65.01765100880081,-1.0945507446248735,-0.06945159263154173,-19.455390430711812
172,172,64.4945690939777,-1.6614764728078373,-0.09368113357533214,-17.63490299483741
173,173,63.87634565007627,-1.0129329751690461,0.11026808869926347,-18.680722716901606
174,174,63.70585401334355,-1.3668444752743332,-0.5158576180678227,-20.2556273481696
175,175,63.18868752211935,-1.5200810214392346,-0.10972270562225468,-22.017458985094507
176,176,62.799872862693505,-1.3514903872553305,-0.5059413170497075,-20.869901960453472
177,177,62.6250737683564,-1.5699325780388615,0.09712990206599603,-22.023486576435495
178,178,62.573197697879266,-1.3176304074776652,1.9019740004437824,-21.146028227238354
179,179,62.489873956114984,-1.8457499677620617,0.12814868837353532,-21.082823743323598
180,180,62.43012819350849,-1.5857095022259227,0.841578717234605,-21.41923552705136
181,181,62.53044328796302,-1.3954295760151036,-1.6820095349113204,-21.71702570554663
182,182,62.81598170076685,-1.7423445504483943,-0.9572932201123283,-22.1953762652176
183,183,63.06299351465155,-1.6602793016693733,-0.8061603684258668,-23.47630596556021
184,184,63.52635512315284,-2.0014324484673125,-0.2106767943928602,-21.1366866359379
185,185,63.620647160670316,-1.9938413723288126,0.6418769833217294,-21.72228804110884
186,186,64.0444126779758,-1.738177536409121,-0.25822518330396627,-20.389215110780583
187,187,64.28213612386139,-1.5990768778851199,0.2853808474431635,-22.05519345202328
188,188,65.16483010476959,-1.7273338071515538,0.326660181241701,-19.829116747832344
189,189,65.71363821714381,-1.7196615491329288,0.6440155866345132,-19.22459786967162
190,190,66.35787187994252,-1.8454025220574501,-0.18013911208139394,-17.810489398647416
191,191,66.90412831919457,-1.8746244345678122,0.12702124060376024,-17.37911805975724
192,192,67.6652003366938,-1.6780670107062747,-0.6078823940447435,-16.05457987937144
193,193,68.48020037587033,-2.215052922773997,2.7806510204883814,-16.4462706607015
194,194,69.00663814656593,-1.962747347165587,-0.04219048421594038,-16.426210339471247
195,195,69.91850328352128,-1.6440074875333617,0.6904371800269493,-15.966345408404042
196,196,70.52716229155442,-1.8028053654473604,0.3214641229248351,-16.161173755663214
197,197,71.07833898567793,-2.177141284908849,1.9172454445519125,-15.767590087857625
198,198,71.49656565877996,-2.1136930429978715,1.0091493610677646,-16.22989486685021
199,199,72.11020572447832,-2.499820599063306,4.983340220882182,-16.99042842038181
200,200,72.51193304840008,-2.0063658683159207,4.8303333564273805,-15.153335814814321
201,201,72.72266349023243,-2.271326566521569,3.9808231456588477,-14.322548707549762
202,202,73.09986085800156,-2.1082963888400004,6.781480733169576,-14.036977816374776
203,203,73.22877591412322,-2.480167956760146,7.238367323182879,-13.392223516880982
204,204,73.72911223219828,-2.2184542430275145,8.142494858464316,-12.00152440581802
205,205,73.60264990020688,-2.3184883950868325,8.097560833860749,-11.377011158635199
206,206,73.70595979389212,-1.9002199848314396,7.965175012085234,-10.296713566000019
207,207,73.95960112943125,-2.1448261078677877,8.263781369275137,-9.329819479580912
208,208,73.6449276370199,-2.432030569800891,9.473497129217364,-8.68862195928324
209,209,73.54438971304961,-1.7389697746297155,9.096313482596996,-9.182181610028834
210,210,73.66107181211538,-2.2549359498549935,8.866011366789662,-7.336523508783064
211,211,73.25560093501969,-1.9937758092989606,7.930159941982348,-7.268512881280742
212,212,73.25254623147309,-2.195395389028288,8.824280239154861,-7.211917174548728
213,213,73.17967874198163,-1.9869138192729898,8.50499945466422,-5.392769991498541
214,214,72.96150957078746,-2.6462176766671726,9.399577155009473,-5.549727092728632
215,215,72.58358203642089,-1.9884414855388095,9.8322617691438,-3.776102126828026
216,216,72.44129023908428,-2.3361880563010926,9.126418347329077,-4.472261188896423
217,217,72.35167000292627,-2.4478247236635458,9.100336865161927,-5.10092221392427
218,218,71.65969405688458,-2.4866864255581818,9.62196546602664,-3.56198736674784
219,219,71.4835373094755,-2.1782720913467863,9.069297510271095,-2.148002686791968
220,220,71.18747719824263,-2.2264692792877367,8.469993883360317,-0.8845479275931045
221,221,70.74367484700801,-2.236531810215551,9.928935484900752,-2.5538152410216433
222,222,70.47576396656056,-2.642360171429694,8.615927496249634,-0.047839384089185755
223,223,70.20493310707943,-2.462814729056486,7.797153570090377,-1.881704649696431
224,224,69.85296296453971,-2.370191878345297,7.599300199484077,-0.36273883490881387
225,225,69.29032111567805,-2.4611601703791948,8.00850716978805,-0.0733838290730349
226,226,68.99695034148196,-2.8966416313636256,5.995377968406603,-0.0511581729539074
227,227,68.73171054705193,-2.609001956380299,7.159345133531613,-0.4312338194298197
228,228,68.42679057557318,-2.4446759848271693,5.904108118208565,1.0094395083894239
229,229,68.10907057749043,-2.7284388769667665,6.64500620073916,2.133413493554272
230,230,67.59092152211144,-2.558799064772845,7.056261335899065,-0.1660291583343756
231,231,67.2199423226851,-2.479571701187698,6.611700507762565,1.563752109643608
232,232,66.8436667124635,-2.2124849698958235,6.521225471209056,0.15738602707252575
233,233,66.53945115819442,-2.3460295968356397,6.112360313643516,0.8457429153742204
234,234,66.30986039969575,-2.8298026561792295,6.666798940683418,0.5027349902153371
235,235,65.89511565524411,-2.448472157329079,6.266233874364884,0.572195829404647
236,236,65.8247036590606,-2.659429674233792,5.30595179703223,0.23812479797435013
237,237,65.26203241225478,-2.3006789235532046,5.744150018845503,1.4753446658387503
238,238,65.03373923142087,-2.568240070787245,6.472242886821111,0.3147137762221532
239,239,64.80328700123563,-2.4760922153584968,5.668395427546728,0.41470331146884776
240,240,64.50716245961544,-2.4835897971072267,6.602100694531432,0.9991598110968556
241,241,64.06963076069341,-2.923467013904736,8.768487270485462,1.3857678418874617
242,242,63.75592229084114,-2.213309301333605,7.726900225912548,-0.1730526413549604
243,243,63.562453742388456,-2.408851609348917,7.766968172506216,1.8647077685996098
244,244,63.118904171197286,-2.591605631917979,7.458168521890911,0.5138075997687361
245,245,62.922004385236264,-2.759637455140204,9.21607863440416,0.41691320686954547
246,246,62.378784841992506,-2.443061992172236,7.409450719812212,-2.123736611503846
247,247,62.01587312439697,-2.7098354558014894,7.731431696221751,1.337458261557257
248,248,61.64316054686161,-2.5182389276765518,9.349825289413683,0.8987139097127914
249,249,61.30082309260099,-2.6971795050180956,9.459189201206481,1.5729547820164518
250,250,60.79382325738902,-2.7046242079398892,9.230543330040245,-0.6461856743278698
251,251,60.323096345693166,-2.743263532754616,9.020723070275452,0.8417381062166531
252,252,59.88411938209672,-2.540626066720855,10.545611793271705,0.3726385418593965
253,253,59.67113510922636,-2.574888314151997,10.130159878467484,0.6709558293404627
254,254,59.29690172142309,-2.0317782475924435,11.65582338129601,1.5438448627371302
255,255,58.673321481558794,-2.748303664226273,10.246849494942694,0.20864056430204664
256,256,58.274818556813436,-2.6057445168526128,9.67518473730335,0.4223182621432909
257,257,57.699015032801945,-2.6606591642315105,11.936910805429351,0.053570686006295665
258,258,57.54770526053449,-2.673840595765272,10.909833991016233,-0.2066281497307773
259,259,57.15671993931457,-2.778244109019296,10.612172159926532,1.1336019340402699
260,260,56.76683172814608,-2.998170981038549,11.926626588400293,0.7496336522160774
261,261,56.2702302975566,-2.635552268434882,11.428212727229562,-0.390626387171225
262,262,55.85647141319147,-2.34411819956036,11.968443212417844,-0.25505696150592355
263,263,55.409453885007565,-2.724621817572809,11.986408278542237,-0.30557135598519536
264,264,55.05173661378587,-2.7246912654985493,12.963590034360113,0.15778173703400417
265,265,54.640391722442104,-2.621156610896945,13.069941651074002,0.3704744312692181
266,266,54.3634294628669,-2.645101038863416,12.865111688089783,0.33028332577787534
267,267,53.70215824619452,-2.7649508404207324,12.60922108312899,0.31330292333374754
268,268,53.460599461790615,-2.7438039031375148,13.530508947134155,-0.4672231662802928
269,269,53.094806535058105,-2.9143418741634775,12.751335139828619,0.11720733364454054
270,270,53.00818465004726,-2.871043446224762,13.30120138322317,0.579609808388333
271,271,52.644127805345036,-3.0890151084038964,12.545867723169646,0.7602029407125619
272,272,52.385065270307265,-3.416061015504237,15.436288652471955,0.8626154223396991
273,273,52.18521582579729,-2.752715234344252,14.836905075165697,0.6378945109322012
274,274,52.13597085597048,-2.6868902240198578,13.934973186718333,-0.29969453662433976
275,275,51.91563997878215,-2.993559953013231,14.97112187528365,0.843726701933332
276,276,51.63104854484154,-2.91631921300719,16.224975804171397,-1.0264770486080284
277,277,51.68310856455868,-2.9696193698148248,15.31445251572356,0.6823964191806112
278,278,51.51464698429348,-3.601220227918218,15.198395922671647,0.5874307902913168
279,279,51.55906787530758,-3.0282120756032067,15.176610954955544,0.897392349172081
280,280,51.40982743813706,2.864308898159102,15.887007202235973,0.3131420003071321
281,281,51.644516538626824,2.77201663868875,16.121386039417683,0.4237717935918359
282,282,51.913369446631044,2.8934042584728226,17.25688547456244,-0.20247893235559428
283,283,51.773455290700106,3.133084749832568,17.05693637296868,0.5143312025025764
284,284,51.977834071419515,3.2066508716937467,16.85607890212745,0.629496352217222
285,285,52.31398219492645,3.2233036555738233,17.51336136096037,-0.02518860348871143
286,286,52.49218723485202,3.1274037503179875,16.393610600112734,-0.8939682711868517
287,287,52.91529488981315,2.764407896717616,17.31073466492551,0.07596739260884286
288,288,53.26825357712825,2.6704816940240246,16.987811806854474,-1.0032101420205382
289,289,53.70613215899671,3.0893774201989403,16.19026033070053,0.02288869237274825
290,290,54.47572978412577,2.9143711896111024,17.75269291692176,1.484278150168525
291,291,54.890797559108506,2.951922164440446,17.712354960901937,1.855430345525411
292,292,55.36643554519008,2.9766289740243064,16.98180350073225,-0.2574294694287941
293,293,56.546485869908295,2.9437417142129405,16.87541898231782,1.098135484477098
294,294,57.10321875325389,2.3326296672495643,18.819613734961035,-0.22079882951365593
295,295,57.999567452825524,2.231755663699982,19.12605342551108,-0.6205008373393761
296,296,58.83583465205003,2.368539178915799,20.55101742870198,-0.3389606805812304
297,297,59.78638779093084,2.6751254151860135,18.681800384131847,0.5312379797184781
298,298,60.79498077507374,2.573314165505678,19.585190116001083,0.40676780154182657
299,299,62.155352414722316,2.8471601933713324,19.679787175553663,0.14215252807377465
300,300,63.22144043056684,2.785483946899481,18.441865420674667,-0.32241371451111006
301,301,64.23783711400289,2.0659910292172277,18.487993644339586,1.0100294783158994
302,302,65.64070726721647,2.3422034532456704,18.83201048328389,0.3010467684408106
303,303,66.46481809203912,2.5142503811214207,17.343844278974462,-0.7454000590169061
304,304,67.84239874324554,2.617475599325221,15.787586967899971,0.6807118704071842
305,305,68.7419475378685,2.395131152390065,16.517211594072624,-0.39882469859476544
306,306,69.7532651412458,2.5551392469925234,15.325480580309979,0.6314452026192824
307,307,70.14933206873798,2.257864973274789,13.823238783095405,1.506383777533254
308,308,71.2841986787778,2.4904274763613716,14.005758092392448,0.3470381142804037
309,309,72.30202937644981,2.505157354802765,15.659757863618424,1.6821694963010898
310,310,73.09893510838364,2.310087840641275,13.980517737233859,2.1280489121203816
311,311,74.14268910995821,2.1894243405021143,14.778365913520421,3.2342533393751256
312,312,74.71258757057262,2.4400923069734506,14.311424261378535,5.020240156156082
313,313,75.21524219933194,2.4321612178964567,12.498063775575984,4.497779342120387
314,314,75.87711170307185,2.6345133460405066,12.459601891745258,5.189019200439315
315,315,76.42184633664019,2.4441266745627406,12.577421345678033,7.1049793475839325
316,316,76.92047448907704,2.276631489261467,13.12641465092198,6.923115254824778
317,317,77.52878794811342,2.279298426924056,11.640341212852611,6.761932277548759
318,318,77.88522176087213,2.3961031212118256,9.817042249359325,7.917742622563548
319,319,78.15826779632091,1.9523281170476652,8.55210002281639,7.602429925490153
320,320,78.22261334245518,2.3699616108530153,9.844773178656075,9.564531884660783
321,321,78.47887086885447,1.9097851914965382,8.38900425854574,8.79101413706934
322,322,78.72073516803245,2.504070714694725,8.718181714308049,7.86419525792992
323,323,78.82694615028672,1.8893341699431128,8.341982593154013,9.644822145251947
324,324,78.84429536981636,2.590056138589531,6.12987501736821,10.955737414203293
325,325,78.74822579761627,2.4792429632278363,6.461536606935913,10.620980665851624
326,326,78.82654830759608,2.121791500362864,4.552614316801554,9.428015152244727
327,327,78.67717140473681,2.2643477057611854,3.874901655297307,10.170914668126871
328,328,78.81306315826293,2.2139343591556484,3.826460991045212,9.794760852413855
329,329,78.60383337394163,2.4269459994858567,3.6229984970804705,10.082760499400266
330,330,78.5413494648332,2.385117548072944,3.8707654705131884,8.853206381480181
331,331,78.36655184207302,2.1391485787384017,0.8938812130995808,8.154735811316609
332,332,78.1317553610272,2.244097417126772,2.5406548692204853,8.826636538573716
333,333,77.70241560490912,2.335588643113717,0.89886132685538,8.031211202908015
334,334,77.39177199784261,2.381939938562635,0.00438861162003179,7.197759444488791
335,335,77.21578936460155,2.085746457605822,1.983217399356053,8.560952739282355
336,336,77.0803158683261,1.9759358803238252,-0.0570694645456135,8.213079449900356
337,337,76.52237013989885,1.9673505816845178,0.3187675025548792,8.786067057851897
338,338,76.32265634913969,2.2383269345771453,-0.755573746660945,7.646968405265755
339,339,75.97382250067278,2.3897938554103586,-0.15755491263813337,6.074810691961908
340,340,75.44669131536483,1.9651022176077746,-1.7357879952091526,6.706862574855709
341,341,75.20687441152752,1.7531963270092685,-1.4026895661654513,6.772228147549725
342,342,74.64290405403214,2.058820780537382,-1.1755730833688882,6.281422295184438
343,343,74.54149446938777,1.752125392406624,-0.14693022999301997,5.927077882016908
344,344,74.20517850120525,2.1080221562047776,-0.4804248989087473,6.349600209574608
345,345,74.04213134327142,1.8045783134786126,0.7428710197980026,7.573093553113569
346,346,73.39367441818607,1.9114005473354383,-1.6779485277037423,4.767295726290829
347,347,73.29471584923505,2.0348914526697532,-0.32360620564504794,4.507311338960153
348,348,72.86575123752172,2.061393333901432,-1.4215768706896346,5.13514898103294
349,349,72.76289135529657,2.1637363188499426,-0.8125531866874306,5.649599858599828
350,350,72.57223272587579,2.2404378939786893,-0.12466350858433309,5.9297787006499725
351,351,72.26667583013221,1.9681858537410113,-1.0816874655276547,6.707830913185101
352,352,72.0901398191631,1.6710619685442523,-0.5098625625703996,6.061716595787971
353,353,71.80794170881629,2.0483293870238994,-0.028913497208269502,5.608958201637492
354,354,71.9170797890293,1.8537584155713978,-0.5164925275645852,6.487763567782678
355,355,71.53569584487136,2.099357560390141,-0.22607795780008316,8.219872118743808
356,356,71.45914092940767,1.9360477223181076,1.2711172250780207,7.646483227395284
