,Time,x,y,vx,vy
0,0,-0.47350253409229803,2.5007628819700773,-1.1081535690718831,-1.6571413925858152
1,1,0.20818554918203117,2.0752262112582263,-1.1436033812135264,0.11950588980233223
2,2,-0.6052326354832914,-2.36030264062091,-1.449632951567768,-2.9207025056289098
3,3,-0.19982117369316477,-4.239811702163573,-1.0278986564602823,1.646779516663155
4,4,0.03634584750136053,1.3531306925614577,-1.255029936788041,-1.158684971146896
5,5,0.1962977342859285,-1.6144278397938856,-1.9605076327511133,3.355986504803875
6,6,-0.5411977428903144,1.214789455806857,-2.509104194097965,1.9399934480227297
7,7,-0.36681402990606254,-2.142141431851565,-2.4339046708693575,4.099792304985372
8,8,0.050570812410074883,2.456245435113428,-3.851728986091554,1.0572658782622866
9,9,-0.2176148972668366,-1.4837102120763426,-4.2948166371358125,-1.5334624866288118
10,10,0.7816038049111261,-3.300812241997778,-3.807877204714954,1.4446882834532258
11,11,0.3178806179202329,-0.9561630523184441,-3.6885291575750117,3.26623982834758
12,12,-0.04663770698432371,-4.103155456508677,-4.26605255081456,1.2927932383703624
13,13,-0.16106560002376707,-4.9516188391380735,-5.244530400727717,1.9144776097584926
14,14,0.5492009562047688,-3.147944572987305,-5.540176414879748,1.9598450040177757
15,15,0.5394589787490238,-7.01825878953254,-4.446613840140548,0.27094125825174964
16,16,0.4712112556159987,-5.562703468500638,-5.5468935777933,0.6164202071448148
17,17,0.25718416407788575,-5.179112391920065,-4.5743591585505525,-0.1778354324819743
18,18,1.5111629422297506,-6.72740384354013,-5.7070420308773695,1.1561115646950904
19,19,0.08741281669189083,-4.670539265751261,-6.303740167864139,2.9648177854823694
20,20,1.149487474953827,-3.4129874729650704,-6.745624786226732,-1.8443358773105172
21,21,0.029859864362836275,-8.95695590904992,-7.358053721941783,1.282910749679063
22,22,1.9817050022606764,-8.598668143664987,-6.691838615960988,2.1015593107812323
23,23,0.761694385647945,-8.942580132712255,-7.470391271031021,3.829754504816875
24,24,0.6823660782783859,-6.166138005555743,-7.6862452492138615,2.556336861034933
25,25,1.152111740013787,-11.574970332187142,-7.6230289364437045,-0.4761330908990593
26,26,1.303324576430118,-11.828853550170356,-9.046105738932534,-0.6739687165909842
27,27,0.0014928050323521624,-11.72517554723456,-8.772392704198579,1.19169666118407
28,28,1.0338021531891308,-14.502769698570452,-9.533586390264906,1.214668045102172
