,Time,X,Y,VX,VY
0.0,0.0,-0.2445231315533729,-0.455077254395132,0.012446561069493685,0.3759741640265211
0.26728248596191406,0.26728248596191406,0.3179291519506486,0.3204593650613036,-0.6547010547911225,-0.11323568187901403
0.5176100730895996,0.5176100730895996,-0.6381169221016039,0.5370575787404915,-0.21266531134456507,0.5395193815152124
0.7769191265106201,0.7769191265106201,-0.34047484230626607,0.9400418821335257,-0.16875496514427282,0.346367347059975
1.10007905960083,1.10007905960083,-0.2907798618227771,0.5875127026959678,-0.5863843637504562,-0.522581673479594
1.3930244445800781,1.3930244445800781,0.2848282766913822,-0.4694555245086905,0.09337273514111069,-0.4858854079005796
1.6493375301361084,1.6493375301361084,-0.3989283936221544,-0.1306577458627732,-0.4573056150211792,-0.2567416093439532
1.9036574363708496,1.9036574363708496,0.8571613522238632,0.9872798762001188,-0.7241675144015138,0.5048042171215077
2.151993751525879,2.151993751525879,-1.0341610565998511,0.5305498756112785,1.512187372005983,-0.8198955899120696
2.404458522796631,2.404458522796631,-0.25789908822296087,1.041771630039252,2.175502064398818,0.8048986662733926
2.678786516189575,2.678786516189575,-0.32536164984502347,0.7248406160059011,3.8556886442654292,0.3102702582479851
2.955075979232788,2.955075979232788,-0.15375392301004495,2.4807618015138075,3.5557328633098066,-0.09773549194536547
3.20839786529541,3.20839786529541,-0.3555590125952471,3.459416793813061,3.9177132817235467,-0.31874731217391655
3.4677038192749023,3.4677038192749023,0.4491816475522253,4.6357862734724335,4.387804007656545,0.2393678803019643
3.7300031185150146,3.7300031185150146,-0.40427115512261225,5.20915030169337,5.171449985688348,-0.7268547063501809
3.9684388637542725,3.9684388637542725,-0.4514557895551341,6.367243452941454,6.997134632593514,-0.1719138879587727
4.211787939071655,4.211787939071655,-0.0762606839975946,7.5173414972812385,7.216120650067273,0.2932233379301546
4.4738969802856445,4.4738969802856445,-0.7062117209364793,11.681101608297023,7.9872563896500015,-0.17446159849864507
4.728217124938965,4.728217124938965,-0.6255699338371298,12.226021521070473,9.068286552750626,-0.1347221368126671
5.003481388092041,5.003481388092041,0.1809252240507081,14.54017473408809,9.610201271992747,0.38312230548590204
5.305675745010376,5.305675745010376,0.13515986151884962,16.83585875664092,9.629767527408303,-0.20480349176988202
5.574753046035767,5.574753046035767,-0.6403774440078476,20.270978706452052,10.562562212202872,0.9239837500855019
5.856760025024414,5.856760025024414,-0.2091645684890801,23.300615872243704,11.823122851505588,-0.6693531120496109
6.127703905105591,6.127703905105591,-0.23044211149440375,25.972396344908656,12.913301324549593,-0.8723016184326675
6.382022857666016,6.382022857666016,-1.3760203011937955,29.365429418964673,13.722494034796355,0.06024315427609323
6.639336585998535,6.639336585998535,0.4555470461307036,34.26471161637391,13.626159459344665,-0.01138266601691431
6.901633262634277,6.901633262634277,-0.41374031137072576,37.52889533098451,14.818536100331851,-0.35833394648128236
7.164937734603882,7.164937734603882,-0.4666894493088237,40.910002924519254,14.826686141106816,-0.16983543572085744
7.437521696090698,7.437521696090698,-0.11704398979777436,44.017913789329185,15.504779306907784,-0.9147365874215012
7.763649225234985,7.763649225234985,-0.5418064087326397,48.2864832208844,17.70771567998438,-0.42632174665625916
8.094763994216919,8.094763994216919,0.27025479943140474,53.03233836193775,16.857815060923087,0.18627720103597584
8.439841032028198,8.439841032028198,-0.5291066402314608,58.22427935349543,16.131381870136558,0.47209902933942116
8.761984825134277,8.761984825134277,-0.3526394500895796,62.81259955510371,16.11760043960217,-0.7105356061141519
9.06915831565857,9.06915831565857,-0.6342638135132669,69.58443442966686,16.815871752758692,-0.137675330490099
9.449672222137451,9.449672222137451,0.02290115602305942,75.03691006006012,15.927943095479574,-0.9876445931102389
9.735570430755615,9.735570430755615,-0.7203386723652407,79.96806778967988,14.659053884916121,0.40363140407015324
