,Time,X,Y,VX,VY
0.0,0.0,0.15484435572968905,0.7612666349619753,-0.08168146556188025,0.5879189747573843
0.3361012935638428,0.3361012935638428,-0.048444759301323054,-0.4619768899693638,-0.3194153673617807,-0.48474229528343815
0.6921489238739014,0.6921489238739014,-0.25895293946159115,-0.6440876524962015,-0.09890095060679793,-0.7050881082334841
1.0297589302062988,1.0297589302062988,-1.7076735767321531,0.5736132924654905,0.15429621089321438,0.9091981405319658
1.374316692352295,1.374316692352295,-0.2745644849924723,-0.5528359802229093,0.5803451381995491,0.06874079548254411
1.7203969955444336,1.7203969955444336,-0.2878282778537071,0.6585269788402235,1.5178837062589166,-0.5655827906222689
2.0535004138946533,2.0535004138946533,0.3115282092692,0.8104742251360171,1.6899375654690458,-0.24333520850318124
2.376281976699829,2.376281976699829,-0.5595211088693135,1.4513211119050304,1.9595704532445815,0.2379288498593612
2.7475967407226562,2.7475967407226562,-0.20096073683572652,2.2366878070660388,2.626698213252681,-0.6273977602243344
3.097996234893799,3.097996234893799,-0.27136574435996186,2.2848449386887397,4.396898087328971,-0.46613782238885154
3.4480607509613037,3.4480607509613037,0.10193365322304587,3.3935712161431546,3.709089305229178,-0.2141400767431749
3.8609554767608643,3.8609554767608643,0.2754791512351865,4.387236273814288,4.3683859057940095,0.16373308071527096
4.207235336303711,4.207235336303711,0.12023727767632036,5.004329535376271,5.666198976817388,0.21693021879681107
4.569270133972168,4.569270133972168,-0.5697160002202057,5.436415476790194,5.248387977009747,0.2357434991743449
4.911352157592773,4.911352157592773,-0.38997887336830495,7.716556921073007,6.130975575990347,0.5701395610002375
5.225512504577637,5.225512504577637,-0.7750931130785442,7.749725658628687,6.851004879790834,-0.45727682904090033
5.588541746139526,5.588541746139526,-0.004231840508293588,9.405296130464128,8.060353408135112,0.3616946134937701
5.943668842315674,5.943668842315674,0.10015957443184192,12.375039794049611,9.0012649549222,0.04101446283757135
6.293732404708862,6.293732404708862,-0.9214695121132027,13.056964325806694,9.79825929389894,0.21704009688512638
6.637810707092285,6.637810707092285,-0.37854953948801884,15.097903445663347,9.923042113096066,0.6680804460290206
6.974128246307373,6.974128246307373,-0.5827512631408344,16.48431021092926,10.431626883023963,0.2736556564520423
7.31761622428894,7.31761622428894,-0.026413105655622715,18.859952638852178,11.356953503458396,0.5605576782426448
7.654715061187744,7.654715061187744,-0.04223990891186419,21.77115758832609,11.52086795262953,-0.48681514972559503
8.040680646896362,8.040680646896362,0.26983058981476604,24.522869292143437,13.102691120907428,0.16305652474727184
8.403711557388306,8.403711557388306,0.5032504046107193,27.08498583593467,13.535561018403245,1.2589206494258638
8.733354091644287,8.733354091644287,-1.32207396184703,29.124590466732545,13.742970549841836,-0.25868173225102226
9.059482097625732,9.059482097625732,-0.10462748652401732,31.04587880284459,12.608560697900671,0.4224508893192075
9.496315002441406,9.496315002441406,-1.976979812758651,33.414367066928676,13.324292561446281,-0.16899227895609795
9.852885246276855,9.852885246276855,-1.4044575210788004,36.91060537333713,14.428642595036317,0.15500629444539094
10.195584774017334,10.195584774017334,-0.6185938927290975,39.258533582440045,14.774421526311194,-0.5356246804801454
10.522702932357788,10.522702932357788,-0.6913866237396923,43.005814633707956,14.831624333249477,-0.40498916305863053
10.86977505683899,10.86977505683899,-0.8628890881517703,46.407448274579686,16.66003937200819,0.016932387819326378
11.232325792312622,11.232325792312622,-1.1805822559436128,49.384056230901955,16.055509490736732,-0.19958017234060577
11.531227827072144,11.531227827072144,-1.4326567893570945,52.53034378265593,16.723538463393904,-0.4747666174526969
11.852370977401733,11.852370977401733,-0.7099439477132219,57.24164944551898,16.96234153879725,-0.43783817529047925
12.179495811462402,12.179495811462402,-0.9181706676773504,60.73986909422707,17.14271819971505,-0.09815284539426614
12.502631664276123,12.502631664276123,-1.5546029140662503,65.14928502655867,18.727871134142653,-0.479117787990597
12.798839330673218,12.798839330673218,-1.012147910167081,69.27694459136681,19.159360523303203,-0.4918089711603157
13.126691102981567,13.126691102981567,-1.7990731599944307,74.27234689183966,20.63532048262092,0.020236266314748896
13.449745416641235,13.449745416641235,-1.598374359395892,79.01502753444045,19.82779794966639,0.4116113846029179
13.761195421218872,13.761195421218872,-1.8389434823332658,83.9183799551005,20.602377953398616,-0.15828223170957223
14.091307401657104,14.091307401657104,-1.5457665606825848,89.71402305915754,20.1794899184767,0.1876698414395
14.399484395980835,14.399484395980835,-2.4277989992124938,94.06157332983213,21.279286837259466,-0.4199731949700665
14.695203304290771,14.695203304290771,-2.1196387467999256,100.23598801061719,21.62491237269329,-0.48775616280285
15.012945175170898,15.012945175170898,-2.9968720506009454,105.51831669716091,21.75571920752823,-0.04022218888479423
15.29770016670227,15.29770016670227,-2.5593424929700532,111.29020163950618,22.50151768198936,-0.26821185315746066
15.597212076187134,15.597212076187134,-1.5651715474876677,117.43017772899829,23.054127838377923,-0.48432956400830685
15.912366390228271,15.912366390228271,-2.689681998514673,122.18591754154275,23.08209270341394,-0.3944897630133537
16.218546867370605,16.218546867370605,-2.735390048628325,128.59404849432838,24.25070502553342,-0.5034948867558375
16.55205774307251,16.55205774307251,-3.163087242950413,136.28042852139262,24.702265217745655,-0.3072222964515779
16.863807916641235,16.863807916641235,-3.5669028438187333,143.18448471993335,23.970801437485953,-0.2364285595329663
17.16909909248352,17.16909909248352,-3.42740085864039,150.78503549690413,25.377868873108085,-0.3542096010562474
17.47579860687256,17.47579860687256,-2.9767943764373155,157.46820067428368,24.863796786981535,-0.15042167751152344
17.80890655517578,17.80890655517578,-3.7273765821665097,165.05356856501743,25.439426954937023,-0.5807243988216977
18.169941425323486,18.169941425323486,-3.0898736477425564,172.64614379792522,23.80331725305753,-0.9431640600771172
18.487093687057495,18.487093687057495,-4.1476220367128365,181.0945547484072,22.96708998992413,-0.5738851636536396
18.7822687625885,18.7822687625885,-4.068031310446306,186.8837758078286,22.077722883365976,-0.7332070322600862
19.064514636993408,19.064514636993408,-3.945921045080036,194.4194029128689,21.2170532688279,0.3933312342479275
19.340299367904663,19.340299367904663,-4.263773166528744,201.15376434270686,20.097566487717806,-0.21866161813713808
19.60359764099121,19.60359764099121,-4.063885525489739,206.2927054668838,19.379016362525274,-0.5440026339162655
19.862902402877808,19.862902402877808,-4.310852832072383,209.08613074722237,16.420945767541046,0.7819017810562003
20.14813780784607,20.14813780784607,-4.654255407644802,215.6021067678952,13.632744526091477,0.25601295914273964
20.445974588394165,20.445974588394165,-4.794861019239078,218.7561480501029,14.169736845889878,-0.29200573500597404
20.74638557434082,20.74638557434082,-3.825043172583065,223.34037569552908,13.279437255914546,0.5751623131379792
21.070557117462158,21.070557117462158,-4.790069274445637,227.21917359917487,11.537954294986328,0.16685097530661874
21.395684003829956,21.395684003829956,-4.949346212037353,231.775365350199,9.932711417844278,0.025762134682979082
21.67992401123047,21.67992401123047,-5.798378634842415,233.73970909436625,8.015532165339609,-0.5683001864772528
22.00196933746338,22.00196933746338,-5.003225020709231,234.9479131166967,7.675103391726864,0.07866673873048094
22.294190406799316,22.294190406799316,-4.97536707021647,237.36031545032625,6.558717494262118,0.11087802451055856
22.59190535545349,22.59190535545349,-4.66137131860198,239.06790328892325,5.021158335607284,-0.7737069816745316
22.882129669189453,22.882129669189453,-4.7352022646338625,239.99547083666198,4.670207061458725,-0.11081350203115967
23.182329177856445,23.182329177856445,-5.005024019978313,242.75731797466,3.9581044140388593,0.30956364352036686
